"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)"
"6","2008","14","Chhattisgarh","Surguja","311.85","365.59","1172.0","20.12","24.15","1200.0","7.96","9.71","1220.0","3.66","0.57","156.0","0.01","0.01","1000.0"
"6","2009","14","Chhattisgarh","Surguja","307.67","221.62","720.0","20.45","22.98","1124.0","7.91","9.53","1205.0","3.14","0.76","242.0","0.0","0.0","0.0"
"6","2010","14","Chhattisgarh","Surguja","309.73","329.22","1063.0","20.4","24.1","1181.0","7.9","8.4","1063.0","2.1","0.6","286.0","-1.0","-1.0","-1.0"
"6","2011","14","Chhattisgarh","Surguja","117.9","164.83","1398.0","5.54","6.8","1227.0","2.8","3.52","1257.0","1.1","0.56","509.0","0.0","0.0","0.0"
"6","2012","14","Chhattisgarh","Surguja","117.5","196.11","1669.0","5.35","8.36","1563.0","2.78","3.48","1252.0","0.86","0.26","302.0","0.0","0.0","0.0"
"6","2013","14","Chhattisgarh","Surguja","116.89","202.4","1732.0","5.22","8.35","1600.0","2.81","3.8","1352.0","1.06","0.33","311.0","0.0","0.0","0.0"
"6","2014","14","Chhattisgarh","Surguja","117.27","206.62","1762.0","5.42","9.92","1830.0","2.81","3.87","1377.0","0.94","0.66","702.0","0.0","0.0","0.0"
"6","2015","14","Chhattisgarh","Surguja","116.48","167.13","1435.0","5.53","7.91","1430.0","2.84","3.57","1257.0","0.94","0.29","308.0","0.0","0.0","0.0"
"6","2016","14","Chhattisgarh","Surguja","118.03","195.87","1660.0","5.2","7.36","1416.0","2.6","4.21","1622.0","2.03","0.23","113.0","-1.0","-1.0","-1.0"
"6","2017","14","Chhattisgarh","Surguja","116.71","173.3","1485.0","5.41","8.2","1516.0","2.64","3.25","1229.0","1.97","0.5","251.0","-1.0","-1.0","-1.0"
"7","1990","6","Madhya Pradesh","Jabalpur","135.5","111.8","825.0","166.3","167.9","1010.0","0.0","0.0","0.0","0.07","0.2","2857.0","0.0","0.0","0.0"
"7","1991","6","Madhya Pradesh","Jabalpur","138.4","75.0","542.0","143.5","134.0","934.0","0.0","0.0","0.0","0.09","0.2","2222.0","0.0","0.0","0.0"
"7","1992","6","Madhya Pradesh","Jabalpur","144.8","95.4","659.0","161.2","194.9","1209.0","0.0","0.0","0.0","0.07","0.1","1429.0","0.0","0.0","0.0"
"7","1993","6","Madhya Pradesh","Jabalpur","147.3","100.2","680.0","170.7","200.4","1174.0","0.0","0.0","0.0","0.06","0.1","1667.0","0.0","0.0","0.0"
"7","1994","6","Madhya Pradesh","Jabalpur","149.0","113.0","758.0","165.6","215.5","1301.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0"
"7","1995","6","Madhya Pradesh","Jabalpur","152.4","112.6","739.0","149.3","182.0","1219.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0"
"7","1996","6","Madhya Pradesh","Jabalpur","153.2","86.3","563.0","144.2","166.5","1155.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0"
"7","1997","6","Madhya Pradesh","Jabalpur","161.8","86.2","533.0","185.8","169.1","910.0","0.0","0.0","0.0","0.08","0.2","2500.0","0.0","0.0","0.0"
"7","1998","6","Madhya Pradesh","Jabalpur","56.1","28.8","513.0","104.5","136.5","1306.0","0.1","0.1","1000.0","0.14","0.18","1286.0","0.0","0.0","0.0"
"7","1999","6","Madhya Pradesh","Jabalpur","54.3","63.4","1168.0","103.9","157.9","1520.0","0.2","0.2","1000.0","0.1","0.2","2000.0","0.0","0.0","0.0"
"7","2000","6","Madhya Pradesh","Jabalpur","56.2","31.0","552.0","94.4","133.9","1418.0","0.1","0.1","1000.0","0.1","0.2","2000.0","0.0","0.0","0.0"
"7","2001","6","Madhya Pradesh","Jabalpur","61.3","54.8","894.0","88.1","141.4","1605.0","0.1","0.1","1000.0","0.1","0.4","4000.0","0.0","0.0","0.0"
"7","2002","6","Madhya Pradesh","Jabalpur","61.5","48.7","792.0","79.4","116.9","1472.0","0.1","0.1","1000.0","0.2","0.4","2000.0","0.0","0.0","0.0"
"7","2003","6","Madhya Pradesh","Jabalpur","67.4","78.5","1165.0","84.2","154.6","1836.0","0.1","0.1","1000.0","0.1","0.4","4000.0","0.0","0.0","0.0"
"7","2004","6","Madhya Pradesh","Jabalpur","70.14","78.46","1119.0","85.28","156.32","1833.0","0.11","0.17","1545.0","0.35","0.61","1743.0","0.0","0.0","0.0"
"7","2005","6","Madhya Pradesh","Jabalpur","58.52","52.29","894.0","85.25","183.59","2154.0","0.1","0.13","1300.0","0.94","1.17","1245.0","0.0","0.0","0.0"
"7","2006","6","Madhya Pradesh","Jabalpur","64.18","53.47","833.0","87.88","184.97","2105.0","0.1","0.11","1100.0","1.76","1.97","1119.0","0.0","0.0","0.0"
"7","2007","6","Madhya Pradesh","Jabalpur","65.8","28.51","433.0","85.5","126.6","1481.0","0.1","0.1","1000.0","1.2","2.9","2417.0","0.0","0.0","0.0"
"7","2008","6","Madhya Pradesh","Jabalpur","67.4","36.5","542.0","92.3","171.5","1858.0","0.1","0.1","1000.0","0.5","1.3","2600.0","0.0","0.0","0.0"
"7","2009","6","Madhya Pradesh","Jabalpur","65.6","46.5","709.0","95.4","158.6","1662.0","0.1","0.1","1000.0","0.7","1.8","2571.0","0.0","0.0","0.0"
"7","2010","6","Madhya Pradesh","Jabalpur","67.6","83.6","1237.0","95.8","280.5","2928.0","0.0","0.0","0.0","0.4","1.1","2750.0","-1.0","-1.0","-1.0"
"7","2011","6","Madhya Pradesh","Jabalpur","63.4","76.9","1213.0","93.0","284.9","3063.0","0.1","0.1","1000.0","0.5","1.3","2600.0","-1.0","-1.0","-1.0"
"7","2012","6","Madhya Pradesh","Jabalpur","81.62","169.61","2078.0","109.23","299.37","2741.0","0.17","0.36","2118.0","0.2","0.63","3150.0","0.0","0.0","0.0"
"7","2013","6","Madhya Pradesh","Jabalpur","81.55","76.62","940.0","119.71","332.71","2779.0","0.16","0.26","1625.0","0.85","2.55","3000.0","0.0","0.0","0.0"
"7","2014","6","Madhya Pradesh","Jabalpur","80.0","86.67","1083.0","132.0","399.0","3023.0","0.0","0.0","0.0","1.0","3.0","3000.0","0.0","0.0","0.0"
"7","2015","6","Madhya Pradesh","Jabalpur","94.0","82.66","879.0","130.0","459.0","3531.0","0.0","0.0","0.0","3.0","11.0","3667.0","0.0","0.0","0.0"
"7","2016","6","Madhya Pradesh","Jabalpur","115.0","322.66","2806.0","131.0","489.0","3733.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","2017","6","Madhya Pradesh","Jabalpur","109.0","271.62","2492.0","171.56","647.64","3775.0","0.14","0.13","929.0","3.37","1.79","530.0","0.0","0.0","0.0"
"8","1990","6","Madhya Pradesh","Balaghat","236.3","297.1","1257.0","23.8","22.7","954.0","0.0","0.0","0.0","1.45","5.3","3655.0","0.0","0.0","0.0"
"8","1991","6","Madhya Pradesh","Balaghat","236.2","238.4","1009.0","18.8","11.7","622.0","0.1","0.1","1000.0","1.63","6.7","4110.0","0.0","0.0","0.0"
"8","1992","6","Madhya Pradesh","Balaghat","237.3","263.6","1111.0","19.1","13.5","707.0","0.1","0.1","1000.0","1.14","4.7","4123.0","0.0","0.0","0.0"
"8","1993","6","Madhya Pradesh","Balaghat","241.6","299.7","1240.0","22.6","19.5","863.0","0.0","0.0","0.0","1.32","6.0","4545.0","0.0","0.0","0.0"
"8","1994","6","Madhya Pradesh","Balaghat","243.7","228.3","937.0","26.7","24.8","929.0","0.1","0.1","1000.0","1.4","5.0","3571.0","0.0","0.0","0.0"
"8","1995","6","Madhya Pradesh","Balaghat","243.3","295.9","1216.0","25.2","22.1","877.0","0.1","0.1","1000.0","0.5","1.9","3800.0","0.0","0.0","0.0"
"8","1996","6","Madhya Pradesh","Balaghat","235.9","245.3","1040.0","15.6","14.3","917.0","0.1","0.1","1000.0","2.0","7.1","3550.0","0.0","0.0","0.0"
"8","1997","6","Madhya Pradesh","Balaghat","243.9","257.7","1057.0","13.1","6.5","496.0","0.1","0.2","2000.0","0.48","1.8","3750.0","0.0","0.0","0.0"
"8","1998","6","Madhya Pradesh","Balaghat","240.1","299.4","1247.0","19.1","14.1","738.0","0.1","0.1","1000.0","0.9","3.7","4111.0","0.0","0.0","0.0"
"8","1999","6","Madhya Pradesh","Balaghat","249.7","333.3","1335.0","18.5","18.6","1005.0","0.2","0.2","1000.0","1.3","5.8","4462.0","0.0","0.0","0.0"
"8","2000","6","Madhya Pradesh","Balaghat","246.6","209.4","849.0","14.0","9.8","700.0","0.1","0.2","2000.0","0.9","3.7","4111.0","0.0","0.0","0.0"
"8","2001","6","Madhya Pradesh","Balaghat","249.5","358.2","1436.0","16.0","14.6","913.0","0.1","0.1","1000.0","1.0","3.9","3900.0","0.0","0.0","0.0"
"8","2002","6","Madhya Pradesh","Balaghat","247.5","207.8","840.0","16.6","17.6","1060.0","0.3","0.2","667.0","0.8","3.6","4500.0","0.0","0.0","0.0"
"8","2003","6","Madhya Pradesh","Balaghat","252.1","370.4","1469.0","16.3","17.4","1067.0","0.2","0.2","1000.0","1.2","4.8","4000.0","0.0","0.0","0.0"
"8","2004","6","Madhya Pradesh","Balaghat","224.8","246.49","1096.0","11.34","7.9","697.0","0.09","0.12","1333.0","1.57","3.02","1924.0","0.0","0.0","0.0"
"8","2005","6","Madhya Pradesh","Balaghat","248.7","365.28","1469.0","16.58","15.84","955.0","0.42","0.43","1024.0","1.65","3.8","2303.0","0.0","0.0","0.0"
"8","2006","6","Madhya Pradesh","Balaghat","248.65","299.34","1204.0","15.05","11.43","759.0","0.44","0.38","864.0","1.73","2.8","1618.0","0.0","0.0","0.0"
"8","2007","6","Madhya Pradesh","Balaghat","249.8","233.77","936.0","14.7","13.2","898.0","0.4","0.4","1000.0","1.0","4.1","4100.0","0.0","0.0","0.0"
"8","2008","6","Madhya Pradesh","Balaghat","249.8","181.57","727.0","15.1","12.3","815.0","0.5","0.5","1000.0","0.8","3.9","4875.0","0.0","0.0","0.0"
"8","2009","6","Madhya Pradesh","Balaghat","247.8","338.2","1365.0","14.7","19.5","1327.0","0.8","0.7","875.0","0.9","4.6","5111.0","0.0","0.0","0.0"
"8","2010","6","Madhya Pradesh","Balaghat","247.9","353.0","1424.0","15.1","22.9","1517.0","0.8","1.1","1375.0","0.7","3.6","5143.0","-1.0","-1.0","-1.0"
"8","2011","6","Madhya Pradesh","Balaghat","246.7","336.2","1363.0","22.7","29.8","1313.0","0.0","0.1","0.0","1.5","5.5","3667.0","-1.0","-1.0","-1.0"
"8","2012","6","Madhya Pradesh","Balaghat","260.77","486.46","1865.0","18.32","23.72","1295.0","0.7","1.05","1500.0","0.68","3.42","5029.0","0.0","0.0","0.0"
"8","2013","6","Madhya Pradesh","Balaghat","258.65","434.08","1678.0","17.52","22.85","1304.0","0.63","0.67","1063.0","0.91","4.86","5341.0","0.0","0.0","0.0"
"8","2014","6","Madhya Pradesh","Balaghat","245.0","449.33","1834.0","38.0","56.0","1474.0","0.0","0.0","0.0","1.0","5.0","5000.0","0.0","0.0","0.0"
"8","2015","6","Madhya Pradesh","Balaghat","266.0","445.33","1674.0","20.0","27.0","1350.0","0.0","0.0","0.0","1.0","3.0","3000.0","0.0","0.0","0.0"
"8","2016","6","Madhya Pradesh","Balaghat","272.0","675.33","2483.0","35.0","64.0","1829.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","2017","6","Madhya Pradesh","Balaghat","220.21","395.48","1796.0","55.56","138.12","2486.0","0.03","0.03","1000.0","3.7","1.91","515.0","0.0","0.0","0.0"
"9","1990","6","Madhya Pradesh","Chhindwara","20.8","20.7","995.0","81.2","137.0","1687.0","27.9","36.3","1301.0","3.3","19.9","6030.0","9.17","3.73","407.0"
"9","1991","6","Madhya Pradesh","Chhindwara","19.1","10.8","565.0","56.5","58.5","1035.0","25.9","24.0","927.0","3.26","16.8","5153.0","9.78","2.01","206.0"
"9","1992","6","Madhya Pradesh","Chhindwara","18.6","12.9","694.0","55.6","90.9","1635.0","24.0","30.3","1263.0","2.12","11.4","5377.0","9.95","2.54","255.0"
"9","1993","6","Madhya Pradesh","Chhindwara","19.4","17.5","902.0","77.6","152.2","1961.0","25.8","37.2","1442.0","2.02","12.1","5990.0","9.77","4.87","498.0"
"9","1994","6","Madhya Pradesh","Chhindwara","20.1","19.4","965.0","91.4","201.8","2208.0","25.8","32.5","1260.0","2.4","16.7","6958.0","11.2","4.69","419.0"
"9","1995","6","Madhya Pradesh","Chhindwara","19.6","11.1","566.0","85.7","134.7","1572.0","26.2","46.8","1786.0","4.7","32.0","6809.0","13.6","8.4","618.0"
"9","1996","6","Madhya Pradesh","Chhindwara","19.0","15.8","832.0","88.2","158.1","1793.0","27.1","35.4","1306.0","3.7","26.2","7081.0","14.5","3.88","268.0"
"9","1997","6","Madhya Pradesh","Chhindwara","19.7","14.9","756.0","90.4","86.7","959.0","26.9","31.9","1186.0","5.22","35.2","6743.0","14.6","2.65","182.0"
"9","1998","6","Madhya Pradesh","Chhindwara","19.4","12.1","624.0","102.4","175.4","1713.0","31.2","33.7","1080.0","5.5","37.0","6727.0","15.7","4.15","264.0"
"9","1999","6","Madhya Pradesh","Chhindwara","25.4","21.1","831.0","104.2","272.7","2617.0","29.7","33.8","1138.0","8.4","57.0","6786.0","19.7","5.29","269.0"
"9","2000","6","Madhya Pradesh","Chhindwara","24.8","11.0","444.0","61.5","92.9","1511.0","27.2","30.9","1136.0","7.2","36.4","5056.0","24.8","6.27","253.0"
"9","2001","6","Madhya Pradesh","Chhindwara","25.4","11.3","445.0","59.8","84.9","1420.0","24.3","24.1","992.0","5.7","25.2","4421.0","28.6","7.48","262.0"
"9","2002","6","Madhya Pradesh","Chhindwara","25.4","11.0","433.0","71.4","105.1","1472.0","27.9","19.4","695.0","5.8","33.5","5776.0","29.9","7.17","240.0"
"9","2003","6","Madhya Pradesh","Chhindwara","24.3","21.1","868.0","84.2","170.2","2021.0","28.1","43.5","1548.0","6.1","38.9","6377.0","30.5","12.61","413.0"
"9","2004","6","Madhya Pradesh","Chhindwara","22.68","15.22","671.0","84.26","145.57","1728.0","25.89","42.1","1626.0","12.56","36.9","2938.0","30.07","11.43","380.0"
"9","2005","6","Madhya Pradesh","Chhindwara","21.57","16.49","764.0","91.94","139.56","1518.0","25.86","30.55","1181.0","14.11","38.01","2694.0","32.03","13.97","436.0"
"9","2006","6","Madhya Pradesh","Chhindwara","20.56","16.67","811.0","105.95","198.97","1878.0","24.81","32.96","1328.0","14.69","51.95","3536.0","31.1","15.71","505.0"
"9","2007","6","Madhya Pradesh","Chhindwara","20.5","12.01","586.0","110.7","223.4","2018.0","26.1","34.9","1337.0","6.7","45.0","6716.0","28.6","15.1","528.0"
"9","2008","6","Madhya Pradesh","Chhindwara","19.3","9.57","496.0","82.8","175.2","2116.0","25.6","32.8","1281.0","5.9","38.3","6492.0","28.1","16.0","569.0"
"9","2009","6","Madhya Pradesh","Chhindwara","18.8","14.2","755.0","111.1","425.2","3827.0","23.5","32.4","1379.0","4.7","30.9","6574.0","27.5","26.79","974.0"
"9","2010","6","Madhya Pradesh","Chhindwara","18.3","30.2","1650.0","114.5","388.9","3397.0","19.9","33.2","1668.0","4.7","32.2","6851.0","28.34","45.23","1596.0"
"9","2011","6","Madhya Pradesh","Chhindwara","20.2","43.0","2129.0","122.1","278.84","2284.0","24.1","65.7","2726.0","6.1","41.3","6770.0","27.68","31.93","1154.0"
"9","2012","6","Madhya Pradesh","Chhindwara","13.94","38.37","2753.0","138.57","438.74","3166.0","17.66","30.01","1699.0","5.72","38.83","6788.0","33.77","6.6","195.0"
"9","2013","6","Madhya Pradesh","Chhindwara","13.81","28.05","2031.0","146.14","332.52","2275.0","17.48","43.44","2485.0","4.53","31.38","6927.0","34.09","6.88","202.0"
"9","2014","6","Madhya Pradesh","Chhindwara","20.0","48.0","2400.0","155.0","455.0","2935.0","18.0","30.0","1667.0","6.0","35.0","5833.0","15.0","1.8","120.0"
"9","2015","6","Madhya Pradesh","Chhindwara","31.0","54.0","1742.0","165.0","636.0","3855.0","25.0","46.0","1840.0","4.0","19.0","4750.0","44.0","1.8","41.0"
"9","2016","6","Madhya Pradesh","Chhindwara","35.0","53.33","1524.0","179.0","578.0","3229.0","27.0","50.0","1852.0","0.0","0.0","0.0","45.0","8.64","192.0"
"9","2017","6","Madhya Pradesh","Chhindwara","34.01","42.06","1237.0","181.0","619.2","3421.0","16.44","24.83","1510.0","11.0","4.4","400.0","47.6","9.6","202.0"
"10","1990","6","Madhya Pradesh","Narsinghpur","11.4","12.7","1114.0","52.1","112.9","2167.0","0.0","0.0","0.0","2.76","9.6","3478.0","0.0","0.0","0.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","11.0","12.9","1173.0","54.0","134.5","2491.0","0.0","0.0","0.0","3.01","13.8","4585.0","0.0","0.0","0.0"
"10","1992","6","Madhya Pradesh","Narsinghpur","10.6","11.0","1038.0","56.9","146.1","2568.0","0.0","0.0","0.0","3.13","13.0","4153.0","0.0","0.0","0.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","10.0","11.0","1100.0","62.0","161.6","2606.0","0.0","0.0","0.0","2.93","12.7","4334.0","0.0","0.0","0.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","9.1","9.5","1044.0","62.5","181.8","2909.0","0.0","0.0","0.0","6.0","26.0","4333.0","0.0","0.0","0.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","9.0","7.2","800.0","60.4","160.5","2657.0","0.0","0.0","0.0","6.9","30.8","4464.0","0.0","0.0","0.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","9.4","10.2","1085.0","59.6","176.8","2966.0","0.0","0.0","0.0","7.1","31.9","4493.0","0.0","0.0","0.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","8.2","9.0","1098.0","88.4","120.3","1361.0","0.0","0.0","0.0","5.34","23.8","4457.0","0.0","0.0","0.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","6.6","7.7","1167.0","90.4","163.3","1806.0","0.0","0.0","0.0","6.3","29.4","4667.0","0.0","0.0","0.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","9.4","12.0","1277.0","81.5","259.4","3183.0","0.1","0.1","1000.0","5.8","24.6","4241.0","0.0","0.0","0.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","10.8","9.1","843.0","77.3","252.8","3270.0","0.1","0.1","1000.0","7.0","33.4","4771.0","0.0","0.0","0.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","13.2","15.4","1167.0","67.7","216.4","3196.0","0.1","0.2","2000.0","8.0","38.1","4763.0","0.0","0.0","0.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","13.0","9.1","700.0","62.5","170.6","2730.0","0.2","0.2","1000.0","8.2","38.3","4671.0","0.0","0.0","0.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","13.3","15.6","1173.0","60.5","181.7","3003.0","0.1","0.1","1000.0","8.2","38.5","4695.0","0.0","0.0","0.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","14.03","14.95","1066.0","59.19","168.94","2854.0","0.06","0.11","1833.0","18.8","50.78","2701.0","0.0","0.0","0.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","13.05","13.93","1067.0","54.52","161.66","2965.0","0.09","0.21","2333.0","25.63","85.4","3332.0","0.0","0.0","0.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","13.61","14.58","1071.0","53.07","151.93","2863.0","0.05","0.11","2200.0","31.96","115.14","3603.0","0.0","0.0","0.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","12.9","8.38","650.0","55.0","157.5","2864.0","0.1","0.2","2000.0","31.6","154.6","4892.0","0.0","0.0","0.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","13.1","8.05","615.0","62.3","189.7","3045.0","0.1","0.2","2000.0","18.7","93.4","4995.0","0.0","0.0","0.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","13.4","14.9","1112.0","65.1","169.4","2602.0","0.1","0.2","2000.0","16.0","70.2","4388.0","0.0","0.0","0.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","12.5","19.5","1560.0","68.8","226.9","3298.0","0.1","0.2","2000.0","15.2","66.9","4401.0","-1.0","-1.0","-1.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","12.0","21.5","1792.0","63.6","253.2","3981.0","0.1","0.2","2000.0","25.6","104.0","4063.0","-1.0","-1.0","-1.0"
"10","2012","6","Madhya Pradesh","Narsinghpur","12.91","17.21","1333.0","82.0","240.82","2937.0","0.11","0.41","3727.0","19.08","116.34","6097.0","0.0","0.0","0.0"
"10","2013","6","Madhya Pradesh","Narsinghpur","18.36","24.99","1361.0","93.17","198.02","2125.0","0.1","0.19","1900.0","24.26","120.56","4969.0","0.0","0.0","0.0"
"10","2014","6","Madhya Pradesh","Narsinghpur","18.0","25.33","1407.0","94.0","305.0","3245.0","0.0","0.0","0.0","40.0","221.0","5525.0","0.0","0.0","0.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","34.0","89.33","2627.0","95.0","388.0","4084.0","0.0","0.0","0.0","51.0","280.0","5490.0","0.0","0.0","0.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","55.0","154.66","2812.0","100.0","404.0","4040.0","0.0","0.0","0.0","55.0","401.8","7305.0","0.0","0.0","0.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","39.1","181.3","4637.0","92.0","320.71","3486.0","0.02","0.04","2000.0","51.1","30.07","588.0","0.0","0.0","0.0"
"11","1990","6","Madhya Pradesh","Seoni","95.8","136.4","1424.0","88.1","58.8","667.0","3.8","3.6","947.0","0.39","1.2","3077.0","0.0","0.0","0.0"
"11","1991","6","Madhya Pradesh","Seoni","95.5","59.2","620.0","50.9","29.1","572.0","2.9","1.8","621.0","0.47","1.5","3191.0","0.0","0.0","0.0"
"11","1992","6","Madhya Pradesh","Seoni","96.8","97.3","1005.0","58.9","38.8","659.0","2.2","2.7","1227.0","0.23","0.8","3478.0","0.0","0.0","0.0"
"11","1993","6","Madhya Pradesh","Seoni","98.4","135.2","1374.0","82.0","71.7","874.0","2.1","2.3","1095.0","0.17","0.6","3529.0","0.0","0.0","0.0"
"11","1994","6","Madhya Pradesh","Seoni","100.2","140.1","1398.0","94.8","84.2","888.0","2.1","2.2","1048.0","0.2","0.7","3500.0","0.0","0.0","0.0"
"11","1995","6","Madhya Pradesh","Seoni","100.7","88.0","874.0","83.7","72.3","864.0","2.4","3.3","1375.0","0.4","1.4","3500.0","0.0","0.0","0.0"
"11","1996","6","Madhya Pradesh","Seoni","99.7","103.8","1041.0","87.9","76.8","874.0","3.1","4.0","1290.0","0.5","1.5","3000.0","0.1","0.02","200.0"
"11","1997","6","Madhya Pradesh","Seoni","102.8","91.8","893.0","91.2","40.3","442.0","3.3","4.4","1333.0","0.54","1.8","3333.0","0.0","0.0","0.0"
"11","1998","6","Madhya Pradesh","Seoni","105.0","125.6","1196.0","94.5","71.4","756.0","3.3","4.9","1485.0","0.5","1.7","3400.0","0.0","0.0","0.0"
"11","1999","6","Madhya Pradesh","Seoni","107.6","148.3","1378.0","104.6","95.0","908.0","4.5","5.9","1311.0","0.8","2.7","3375.0","0.0","0.0","0.0"
"11","2000","6","Madhya Pradesh","Seoni","111.1","43.9","395.0","85.5","52.1","609.0","4.6","3.1","674.0","1.0","2.2","2200.0","0.0","0.0","0.0"
"11","2001","6","Madhya Pradesh","Seoni","116.0","112.4","969.0","95.7","83.1","868.0","5.8","7.8","1345.0","1.0","3.3","3300.0","0.0","0.0","0.0"
"11","2002","6","Madhya Pradesh","Seoni","116.9","80.2","686.0","96.5","78.8","817.0","6.1","6.6","1082.0","0.7","2.0","2857.0","0.0","0.0","0.0"
